intervention_type,pair_index,base_persistence_logit,intervened_persistence_logit,predicted_counterfactual_effect,intervention_norm
random_000,123,-2.625,-2.875,-0.059846231932105365,0.35490426421165466
random_000,124,-2.25,-2.25,0.024642566089689844,0.437854140996933
random_000,125,-2.25,-2.25,0.05984623193210492,0.41837722063064575
random_000,126,-2.875,-2.875,-0.024642566089690288,0.3002459704875946
random_000,127,-2.875,-2.875,-0.059846231932105365,0.286628395318985
random_000,128,-1.375,-1.5,0.26723475457825785,1.8061339855194092
random_000,129,-1.375,-1.5,0.6489986896900544,2.9731550216674805
random_000,130,0.625,0.625,-0.2672347545782577,1.575605034828186
random_000,131,0.625,0.625,-0.6489986896900545,1.5364469289779663
random_000,132,-1.25,-1.375,0.26723475457825774,1.6782639026641846
random_000,133,-1.25,-1.25,0.6489986896900543,2.720548152923584
random_000,134,0.25,0.25,-0.26723475457825785,0.4367198348045349
random_000,135,0.25,0.25,-0.6489986896900549,0.7571080923080444
random_000,136,-0.75,-0.75,0.1431760544952596,1.163936734199524
random_000,137,-0.75,-0.75,0.3477132752027734,1.2155015468597412
random_000,138,0.125,0.125,-0.1431760544952596,0.5543700456619263
random_000,139,0.125,0.125,-0.3477132752027735,0.7943543791770935
random_000,140,-2.0,-2.0,0.14317605449525983,0.8520260453224182
random_000,141,-2.0,-2.125,0.3477132752027736,1.1326841115951538
random_000,142,-1.625,-1.625,-0.14317605449525983,0.2086804360151291
random_000,143,-1.625,-1.625,-0.34771327520277384,0.5572434663772583
random_001,0,-1.75,-1.625,1.3094168410480993,3.9262399673461914
random_001,1,-1.0,-1.125,1.3094168410480995,3.793473958969116
random_001,3,-2.125,-2.125,0.013290635703760323,0.5377682447433472
random_001,4,-2.25,-2.25,0.013290635703760323,0.36312541365623474
random_001,5,-2.75,-2.75,1.3094168410480993,3.100205659866333
random_001,6,-2.375,-2.25,1.3094168410481,3.2319395542144775
random_001,9,-0.5,-0.5,0.8883198576271205,2.8222062587738037
random_001,10,-0.625,-0.625,0.8883198576271207,1.9673309326171875
random_001,11,0.25,0.25,0.9804759762237005,2.626859188079834
random_001,12,-0.375,-0.25,1.3094168410480997,3.8612074851989746
random_001,13,-0.375,-0.375,1.3094168410480997,3.312561273574829
random_001,14,-1.125,-1.125,0.8883198576271205,2.91900634765625
random_001,15,-1.375,-1.375,0.8708011878799057,2.6506950855255127
random_001,16,-1.25,-1.25,0.9804759762236996,1.8966377973556519
random_001,17,-1.0,-1.0,0.9804759762236998,2.185065746307373
random_001,19,-1.125,-1.125,1.5157280863495735,3.0568976402282715
random_001,20,-0.75,-0.625,1.515728086349574,3.074913263320923
random_001,21,-1.75,-1.75,0.9804759762237003,1.9541469812393188
random_001,24,-1.5,-1.5,0.8708011878799056,2.2562077045440674
random_001,25,-0.75,-0.75,0.8708011878799056,2.2097480297088623
random_001,26,-2.0,-2.125,0.7135848250407804,1.6757344007492065
random_001,27,-2.375,-2.375,0.013290635703760767,0.2121104896068573
random_001,28,-1.375,-1.5,0.8883198576271203,2.434903621673584
random_001,29,-1.25,-1.25,0.8883198576271201,1.892000675201416
random_001,30,-0.625,-0.5,0.9804759762236999,2.761080503463745
random_001,31,-1.25,-1.25,0.013290635703761655,0.5572905540466309
random_001,32,-0.75,-0.75,0.7135848250407786,2.0031845569610596
random_001,33,-1.875,-2.0,0.013290635703760323,1.4822605848312378
random_001,34,-0.5,-0.5,0.8708011878799052,2.2105753421783447
random_001,35,-0.25,-0.25,1.3094168410480995,3.2078170776367188
random_001,36,-0.25,-0.25,1.3094168410480995,3.0248777866363525
random_001,37,-1.75,-1.625,0.8883198576271212,1.8588752746582031
random_001,38,-1.5,-1.375,0.8708011878799056,2.4561398029327393
random_001,39,-1.375,-1.375,1.515728086349574,3.7009105682373047
random_001,40,-1.25,-1.25,1.515728086349574,3.3746161460876465
random_001,41,-0.875,-0.875,0.7135848250407786,2.182835340499878
random_001,42,-1.125,-1.0,0.7135848250407784,1.697186827659607
random_001,50,-1.75,-1.75,1.3094168410480997,3.245443344116211
random_001,51,-1.75,-1.625,1.3094168410480997,3.302715301513672
random_001,52,-2.0,-1.875,0.8708011878799056,2.1272125244140625
random_001,53,-1.25,-1.25,0.8708011878799058,1.9806123971939087
random_001,54,-1.5,-1.625,0.7135848250407786,2.0248758792877197
random_001,55,-3.375,-3.375,0.8883198576271205,1.7040172815322876
random_001,56,-0.875,-0.75,1.5157280863495735,3.28712797164917
random_001,57,-0.5,-0.5,1.515728086349574,3.224846363067627
random_001,58,-1.5,-1.5,0.8883198576271205,2.5090227127075195
random_001,59,-1.5,-1.5,0.8883198576271204,1.8327041864395142
random_001,60,-0.625,-0.75,0.8708011878799052,3.3582100868225098
random_001,61,-1.5,-1.5,1.515728086349574,4.503478527069092
random_001,62,-1.5,-1.375,1.5157280863495737,3.955544948577881
random_001,63,-0.625,-0.625,0.9804759762236996,2.6110787391662598
random_001,65,-0.625,-0.5,1.3094168410480995,3.3376290798187256
random_001,66,0.0,0.125,0.8708011878799052,2.66097354888916
random_001,67,0.375,0.375,0.870801187879905,2.1521244049072266
random_001,68,-3.125,-3.125,0.8883198576271201,2.2306642532348633
random_001,72,-0.75,-0.75,0.8883198576271205,2.8180618286132812
random_001,73,-0.5,-0.5,0.8883198576271203,1.8919703960418701
random_001,76,-1.25,-1.375,0.8708011878799052,2.118518352508545
random_001,77,-0.875,-0.875,0.8708011878799053,1.6840685606002808
random_001,80,-1.0,-0.875,0.7135848250407784,1.4825406074523926
random_001,81,-1.125,-1.125,0.013290635703760767,0.5293744206428528
random_001,83,0.5,0.625,1.3094168410480997,2.8370766639709473
random_001,85,-2.5,-2.375,1.5157280863495735,3.642299175262451
random_001,86,-2.0,-2.0,1.5157280863495735,4.004451274871826
random_001,88,-1.75,-1.625,0.18253894767374312,2.110926866531372
random_001,89,-1.75,-1.75,0.443308872921948,2.76936411857605
random_001,90,-0.375,-0.375,-0.18253894767374318,0.4632752537727356
random_001,91,-0.375,-0.5,-0.4433088729219476,1.3659778833389282
random_001,92,-1.0,-1.125,0.18253894767374312,2.0148284435272217
random_001,93,-1.0,-1.0,0.44330887292194787,2.6847987174987793
random_001,94,0.25,0.125,-0.1825389476737433,0.37966829538345337
random_001,95,0.25,0.125,-0.44330887292194765,1.3386427164077759
random_001,96,-1.125,-1.0,0.17801525314539324,1.5442129373550415
random_001,97,-1.125,-1.125,0.4323227576388121,1.7981846332550049
random_001,98,0.25,0.375,-0.17801525314539313,1.0450302362442017
random_001,99,0.25,0.25,-0.4323227576388122,1.5121049880981445
random_001,100,-1.25,-1.25,0.17801525314539335,1.229074239730835
random_001,101,-1.25,-1.125,0.43232275763881245,1.2717514038085938
random_001,102,-0.75,-0.625,-0.17801525314539313,0.3140019178390503
random_001,103,-0.75,-0.625,-0.43232275763881134,0.6700390577316284
random_001,104,0.25,0.25,0.14023852014768762,1.4949066638946533
random_001,105,0.25,0.25,0.34057926321581283,1.8925557136535645
random_001,106,1.75,2.0,-0.14023852014768745,0.35892418026924133
random_001,107,1.75,1.75,-0.3405792632158128,0.9591928720474243
random_001,108,-1.0,-0.875,0.14023852014768756,0.9503880739212036
random_001,109,-1.0,-0.875,0.34057926321581256,1.0871286392211914
random_001,110,-0.375,-0.375,-0.1402385201476874,0.4618356227874756
random_001,111,-0.375,-0.375,-0.34057926321581256,0.7563631534576416
random_001,112,-1.375,-1.375,0.14912846997276505,0.9376626014709473
random_001,113,-1.375,-1.25,0.3621691413624293,1.2316043376922607
random_001,114,-0.375,-0.375,-0.1491284699727653,0.4441660940647125
random_001,115,-0.375,-0.375,-0.36216914136242995,1.0644874572753906
random_001,116,-1.5,-1.5,0.1491284699727653,1.086480975151062
random_001,117,-1.5,-1.5,0.3621691413624295,1.3045440912246704
random_001,118,-0.75,-0.75,-0.14912846997276535,0.7427093386650085
random_001,119,-0.75,-0.75,-0.36216914136242956,0.9893141984939575
random_001,120,-2.125,-2.125,0.02464256608969073,0.491605669260025
random_001,121,-2.125,-2.125,0.059846231932105365,0.46100059151649475
random_001,122,-2.625,-2.75,-0.02464256608969073,0.30035969614982605
random_001,123,-2.625,-2.625,-0.059846231932105365,0.36511513590812683
random_001,124,-2.25,-2.25,0.024642566089689844,0.43182292580604553
random_001,125,-2.25,-2.25,0.05984623193210492,0.40939247608184814
random_001,126,-2.875,-2.875,-0.024642566089690288,0.29888707399368286
random_001,127,-2.875,-2.875,-0.059846231932105365,0.31143417954444885
random_001,128,-1.375,-1.5,0.26723475457825785,1.8279494047164917
random_001,129,-1.375,-1.5,0.6489986896900544,2.9919652938842773
random_001,130,0.625,0.625,-0.2672347545782577,1.5659297704696655
random_001,131,0.625,0.625,-0.6489986896900545,1.5532889366149902
random_001,132,-1.25,-1.25,0.26723475457825774,1.6735740900039673
random_001,133,-1.25,-1.25,0.6489986896900543,2.7072932720184326
random_001,134,0.25,0.25,-0.26723475457825785,0.4497418999671936
random_001,135,0.25,0.25,-0.6489986896900549,0.7597827911376953
random_001,136,-0.75,-0.75,0.1431760544952596,1.149654507637024
random_001,137,-0.75,-0.875,0.3477132752027734,1.2157816886901855
random_001,138,0.125,0.0,-0.1431760544952596,0.5447048544883728
random_001,139,0.125,0.125,-0.3477132752027735,0.7883071899414062
random_001,140,-2.0,-2.125,0.14317605449525983,0.8475489616394043
random_001,141,-2.0,-2.125,0.3477132752027736,1.1152210235595703
random_001,142,-1.625,-1.625,-0.14317605449525983,0.2103382647037506
random_001,143,-1.625,-1.5,-0.34771327520277384,0.5678054690361023
random_002,0,-1.75,-1.625,1.3094168410480993,3.9367189407348633
random_002,1,-1.0,-1.0,1.3094168410480995,3.781593084335327
random_002,3,-2.125,-2.125,0.013290635703760323,0.5465060472488403
random_002,4,-2.25,-2.25,0.013290635703760323,0.3794705271720886
random_002,5,-2.75,-2.75,1.3094168410480993,3.1092100143432617
random_002,6,-2.375,-2.25,1.3094168410481,3.232755184173584
random_002,9,-0.5,-0.5,0.8883198576271205,2.7981832027435303
random_002,10,-0.625,-0.625,0.8883198576271207,1.968819499015808
random_002,11,0.25,0.375,0.9804759762237005,2.64717173576355
random_002,12,-0.375,-0.375,1.3094168410480997,3.84830904006958
random_002,13,-0.375,-0.375,1.3094168410480997,3.3219547271728516
random_002,14,-1.125,-1.125,0.8883198576271205,2.915720224380493
random_002,15,-1.375,-1.375,0.8708011878799057,2.6747303009033203
random_002,16,-1.25,-1.125,0.9804759762236996,1.907682180404663
random_002,17,-1.0,-0.875,0.9804759762236998,2.1794848442077637
random_002,19,-1.125,-1.125,1.5157280863495735,3.0570805072784424
random_002,20,-0.75,-0.625,1.515728086349574,3.060701847076416
random_002,21,-1.75,-1.75,0.9804759762237003,1.9470678567886353
random_002,24,-1.5,-1.625,0.8708011878799056,2.2414071559906006
random_002,25,-0.75,-0.75,0.8708011878799056,2.231077194213867
random_002,26,-2.0,-2.0,0.7135848250407804,1.6636590957641602
random_002,27,-2.375,-2.375,0.013290635703760767,0.21975502371788025
random_002,28,-1.375,-1.375,0.8883198576271203,2.4218711853027344
random_002,29,-1.25,-1.125,0.8883198576271201,1.888877272605896
random_002,30,-0.625,-0.625,0.9804759762236999,2.7502336502075195
random_002,31,-1.25,-1.125,0.013290635703761655,0.5492187142372131
random_002,32,-0.75,-0.75,0.7135848250407786,2.009181499481201
random_002,33,-1.875,-1.875,0.013290635703760323,1.482478141784668
random_002,34,-0.5,-0.5,0.8708011878799052,2.2105534076690674
random_002,35,-0.25,-0.25,1.3094168410480995,3.1985411643981934
random_002,36,-0.25,-0.25,1.3094168410480995,3.0208778381347656
random_002,37,-1.75,-1.625,0.8883198576271212,1.858285665512085
random_002,38,-1.5,-1.375,0.8708011878799056,2.4491164684295654
random_002,39,-1.375,-1.5,1.515728086349574,3.71541690826416
random_002,40,-1.25,-1.25,1.515728086349574,3.352081298828125
random_002,41,-0.875,-0.875,0.7135848250407786,2.166057825088501
random_002,42,-1.125,-1.0,0.7135848250407784,1.6777493953704834
random_002,50,-1.75,-1.75,1.3094168410480997,3.248654842376709
random_002,51,-1.75,-1.625,1.3094168410480997,3.305326223373413
random_002,52,-2.0,-1.875,0.8708011878799056,2.1299819946289062
random_002,53,-1.25,-1.25,0.8708011878799058,1.9436174631118774
random_002,54,-1.5,-1.625,0.7135848250407786,1.9886265993118286
random_002,55,-3.375,-3.25,0.8883198576271205,1.722251057624817
random_002,56,-0.875,-0.875,1.5157280863495735,3.2729175090789795
random_002,57,-0.5,-0.5,1.515728086349574,3.2044386863708496
random_002,58,-1.5,-1.375,0.8883198576271205,2.5256121158599854
random_002,59,-1.5,-1.375,0.8883198576271204,1.8342630863189697
random_002,60,-0.625,-0.625,0.8708011878799052,3.3214111328125
random_002,61,-1.5,-1.5,1.515728086349574,4.487824440002441
random_002,62,-1.5,-1.375,1.5157280863495737,3.938399314880371
random_002,63,-0.625,-0.625,0.9804759762236996,2.617382049560547
random_002,65,-0.625,-0.5,1.3094168410480995,3.3513951301574707
random_002,66,0.0,0.125,0.8708011878799052,2.6700732707977295
random_002,67,0.375,0.375,0.870801187879905,2.171779155731201
random_002,68,-3.125,-3.0,0.8883198576271201,2.207653760910034
random_002,72,-0.75,-0.625,0.8883198576271205,2.8270456790924072
random_002,73,-0.5,-0.5,0.8883198576271203,1.8832734823226929
random_002,76,-1.25,-1.25,0.8708011878799052,2.1050493717193604
random_002,77,-0.875,-0.75,0.8708011878799053,1.680790901184082
random_002,80,-1.0,-0.875,0.7135848250407784,1.4479321241378784
random_002,81,-1.125,-1.125,0.013290635703760767,0.5307486653327942
random_002,83,0.5,0.5,1.3094168410480997,2.856884717941284
random_002,85,-2.5,-2.375,1.5157280863495735,3.6415328979492188
random_002,86,-2.0,-2.0,1.5157280863495735,3.9994993209838867
random_002,88,-1.75,-1.625,0.18253894767374312,2.1271026134490967
random_002,89,-1.75,-1.625,0.443308872921948,2.750521421432495
random_002,90,-0.375,-0.375,-0.18253894767374318,0.46477675437927246
random_002,91,-0.375,-0.5,-0.4433088729219476,1.3756513595581055
random_002,92,-1.0,-1.0,0.18253894767374312,2.0135393142700195
random_002,93,-1.0,-1.125,0.44330887292194787,2.7002198696136475
random_002,94,0.25,0.0,-0.1825389476737433,0.38167282938957214
random_002,95,0.25,0.125,-0.44330887292194765,1.340466856956482
random_002,96,-1.125,-1.125,0.17801525314539324,1.5287158489227295
random_002,97,-1.125,-1.125,0.4323227576388121,1.8241698741912842
random_002,98,0.25,0.375,-0.17801525314539313,1.043761968612671
random_002,99,0.25,0.375,-0.4323227576388122,1.5088610649108887
random_002,100,-1.25,-1.25,0.17801525314539335,1.202813982963562
random_002,101,-1.25,-1.125,0.43232275763881245,1.2542188167572021
random_002,102,-0.75,-0.75,-0.17801525314539313,0.33362066745758057
random_002,103,-0.75,-0.75,-0.43232275763881134,0.664715051651001
random_002,104,0.25,0.375,0.14023852014768762,1.499614953994751
random_002,105,0.25,0.25,0.34057926321581283,1.886475920677185
random_002,106,1.75,1.875,-0.14023852014768745,0.36010345816612244
random_002,107,1.75,1.875,-0.3405792632158128,0.9688055515289307
random_002,108,-1.0,-1.0,0.14023852014768756,0.949783444404602
random_002,109,-1.0,-1.0,0.34057926321581256,1.1023693084716797
random_002,110,-0.375,-0.375,-0.1402385201476874,0.4543032944202423
random_002,111,-0.375,-0.375,-0.34057926321581256,0.7547668814659119
random_002,112,-1.375,-1.375,0.14912846997276505,0.9492262005805969
random_002,113,-1.375,-1.25,0.3621691413624293,1.2363747358322144
random_002,114,-0.375,-0.375,-0.1491284699727653,0.45225945115089417
random_002,115,-0.375,-0.375,-0.36216914136242995,1.05465829372406
random_002,116,-1.5,-1.375,0.1491284699727653,1.0572527647018433
random_002,117,-1.5,-1.375,0.3621691413624295,1.3190311193466187
random_002,118,-0.75,-0.75,-0.14912846997276535,0.73504638671875
random_002,119,-0.75,-0.75,-0.36216914136242956,0.999319851398468
random_002,120,-2.125,-2.125,0.02464256608969073,0.4873031675815582
random_002,121,-2.125,-2.125,0.059846231932105365,0.44512879848480225
random_002,122,-2.625,-2.625,-0.02464256608969073,0.30919888615608215
random_002,123,-2.625,-2.75,-0.059846231932105365,0.35237574577331543
random_002,124,-2.25,-2.125,0.024642566089689844,0.43390554189682007
random_002,125,-2.25,-2.125,0.05984623193210492,0.41513049602508545
random_002,126,-2.875,-2.875,-0.024642566089690288,0.2975257337093353
random_002,127,-2.875,-2.875,-0.059846231932105365,0.3121797442436218
random_002,128,-1.375,-1.375,0.26723475457825785,1.8078069686889648
random_002,129,-1.375,-1.375,0.6489986896900544,2.990260362625122
random_002,130,0.625,0.625,-0.2672347545782577,1.5852521657943726
random_002,131,0.625,0.5,-0.6489986896900545,1.5293769836425781
random_002,132,-1.25,-1.25,0.26723475457825774,1.6844402551651
random_002,133,-1.25,-1.25,0.6489986896900543,2.7044320106506348
random_002,134,0.25,0.25,-0.26723475457825785,0.45535677671432495
random_002,135,0.25,0.25,-0.6489986896900549,0.7655888795852661
random_002,136,-0.75,-0.75,0.1431760544952596,1.1413453817367554
random_002,137,-0.75,-0.75,0.3477132752027734,1.2281537055969238
random_002,138,0.125,0.0,-0.1431760544952596,0.5348023176193237
random_002,139,0.125,0.0,-0.3477132752027735,0.7697068452835083
random_002,140,-2.0,-2.125,0.14317605449525983,0.8687494397163391
random_002,141,-2.0,-2.0,0.3477132752027736,1.1155236959457397
random_002,142,-1.625,-1.625,-0.14317605449525983,0.2168947011232376
random_002,143,-1.625,-1.5,-0.34771327520277384,0.5671296715736389
random_003,0,-1.75,-1.75,1.3094168410480993,3.943214178085327
random_003,1,-1.0,-1.125,1.3094168410480995,3.768744945526123
random_003,3,-2.125,-2.25,0.013290635703760323,0.5239707231521606
random_003,4,-2.25,-2.125,0.013290635703760323,0.3716795742511749
random_003,5,-2.75,-2.875,1.3094168410480993,3.119011640548706
random_003,6,-2.375,-2.375,1.3094168410481,3.227301836013794
random_003,9,-0.5,-0.5,0.8883198576271205,2.8224735260009766
random_003,10,-0.625,-0.5,0.8883198576271207,1.942906141281128
random_003,11,0.25,0.25,0.9804759762237005,2.613602876663208
random_003,12,-0.375,-0.25,1.3094168410480997,3.863182306289673
random_003,13,-0.375,-0.375,1.3094168410480997,3.322596549987793
random_003,14,-1.125,-1.125,0.8883198576271205,2.8958077430725098
random_003,15,-1.375,-1.375,0.8708011878799057,2.6688544750213623
random_003,16,-1.25,-1.125,0.9804759762236996,1.905598521232605
random_003,17,-1.0,-0.875,0.9804759762236998,2.198423385620117
random_003,19,-1.125,-1.25,1.5157280863495735,3.0626721382141113
random_003,20,-0.75,-0.75,1.515728086349574,3.0550477504730225
random_003,21,-1.75,-1.875,0.9804759762237003,1.9615840911865234
random_003,24,-1.5,-1.5,0.8708011878799056,2.24357533454895
random_003,25,-0.75,-0.75,0.8708011878799056,2.2234535217285156
random_003,26,-2.0,-2.0,0.7135848250407804,1.6816112995147705
random_003,27,-2.375,-2.375,0.013290635703760767,0.20830486714839935
random_003,28,-1.375,-1.375,0.8883198576271203,2.41233491897583
random_003,29,-1.25,-1.25,0.8883198576271201,1.869101881980896
random_003,30,-0.625,-0.625,0.9804759762236999,2.7278194427490234
random_003,31,-1.25,-1.25,0.013290635703761655,0.5642042756080627
random_003,32,-0.75,-0.75,0.7135848250407786,2.023792028427124
random_003,33,-1.875,-1.875,0.013290635703760323,1.4805405139923096
random_003,34,-0.5,-0.625,0.8708011878799052,2.2024643421173096
random_003,35,-0.25,-0.25,1.3094168410480995,3.2048017978668213
random_003,36,-0.25,-0.25,1.3094168410480995,3.0235044956207275
random_003,37,-1.75,-1.75,0.8883198576271212,1.8641536235809326
random_003,38,-1.5,-1.375,0.8708011878799056,2.456005811691284
random_003,39,-1.375,-1.375,1.515728086349574,3.7096149921417236
random_003,40,-1.25,-1.25,1.515728086349574,3.3709142208099365
random_003,41,-0.875,-0.875,0.7135848250407786,2.1575067043304443
